-0.0011856964821763015,-0.0011774647430914966,-0.0011810301319594675,-0.0011955118465368333,-0.0012197301490948181,-0.0012522319207630588,-0.0012913280218242707,-0.0013351403487312252,-0.0013816561200469715,-0.001428786907517157,-0.001474429935786419,-0.0015165290894208474,-0.0015531329540613159,-0.0015824472272853505,-0.0016028790915824055,-0.0016130716887039712,-0.0016119276156463184,-0.0015986212516019788,-0.0015726005752566049,-0.0015335798189933666,-0.0014815247577119215,-0.0014166326276882754,-0.0013393086434591239,-0.0012501408835946697,-0.0011498750137686616,-0.0010393899673763307,-0.0009196753569019264,-0.000791811074577196,-0.0006569492758306586,-0.0005162987287967666,-0.0003711113556753085,-0.0002226706797892064,-7.228181690537816e-05,7.873739825664053e-05,0.00022906458729843478,0.0003773807563332948,0.0005223784322694736,0.0006627704576490944,0.0007972998796664706,0.0009247513404574122,0.0010439643275074034,0.0011538485672227497,0.00125340173240856,0.0013417294767317134,0.0014180675993154688,0.0014818058784292945,0.001532512800656724,0.001569960068567203,0.0015941454281672015,0.0016053120651828034,0.0016039626377910975,0.0015908660087120706,0.0015670549687785578,0.0015338137359756023,0.001492654749927667,0.0014452851838672317,0.0013935645297051295,0.0013394554118198285,0.0012849702994459614,0.0012321169286086389,0.0011828450275985108,0.0011389964877573985,0.0011022606261439146,0.0010741358317843206,0.0010558987492922292,0.0010485821214446026,0.0010529621792292306
-0.0012151490433235683,-0.0011863950161063216,-0.0011709310803321585,-0.0011678059759712817,-0.0011757275030664254,-0.0011931001566309787,-0.0012180796268491303,-0.0012486385938412935,-0.001282638438059699,-0.0013179024136499007,-0.001352286728236342,-0.001383746545995855,-0.0014103942621237942,-0.0014305477236217932,-0.0014427665976027085,-0.0014458758794901744,-0.0014389765077408275,-0.0014214440387262867,-0.0013929171571324627,-0.0013532783304248891,-0.001302629119550747,-0.0012412625640396795,-0.0011696347473025722,-0.0010883372113699129,-0.0009980714157880263,-0.0008996259872887111,-0.0007938571242717377,-0.0006816722203130261,-0.0005640165539472181,-0.0004418627483240388,-0.0003162026191020059,-0.00018804098636105796,-5.839101172691416e-05,7.172937704566351e-05,0.0002013004042550235,0.0003293031302040699,0.0004547223206497199,0.0005765499233789166,0.000693789579502016,0.000805462603109797,0.0009106158627116969,0.0010083319819268037,0.0010977422330261607,0.0011780424107703065,0.0012485118296030446,0.0013085353707253695,0.0013576282073274207,0.0013954624579840414,0.0014218945780932355,0.0014369918386103841,0.0014410558272156292,0.0014346406284422289,0.0014185632939973899,0.0013939044832279451,0.0013619977686911047,0.0013244070152932212,0.0012828923153467109,0.0012393659885023046,0.0011958409187654358,0.001154373857510006,0.0011170062742049468,0.0010857050566161913,0.0010623051402225078,0.0010484562672648148,0.0010455766388022699,0.0010548169636718653,0.001077038630318431
-0.0012748767088804017,-0.0012251490195273533,-0.0011910450567522526,-0.001171491766523255,-0.0011649998929553374,-0.0011697190637884084,-0.001183516981762046,-0.0012040717270968987,-0.0012289679509119736,-0.0012557904066201608,-0.0012822103759216517,-0.0013060617184007615,-0.0013254038221171224,-0.0013385691854239273,-0.001344194109881528,-0.0013412321299796858,-0.0013289511786713933,-0.00130691678673034,-0.0012749645600851306,-0.0012331656194416896,-0.0011817886174287165,-0.0011212614806542472,-0.0010521353208207565,-0.0009750521812573087,-0.000890717556910791,-0.0007998780221986729,-0.0007033038523505822,-0.0006017762273511397,-0.0004960784407908502,-0.0003869904682546961,-0.0002752862497124929,-0.00016173308024675721,-4.709256122508314e-05,6.78773766847882e-05,0.00018241981767300175,0.0002957759783281445,0.0004071824928672958,0.000515869270225241,0.0006210583578999469,0.0007219642948560602,0.0008177964929649943,0.0009077642418656209,0.0009910849697504758,0.0010669963902934254,0.0011347730963399004,0.0011937479932447163,0.0012433386687175875,0.0012830783506318716,0.001312650508594263,0.0013319254422747642,0.0013409964484592243,0.0013402124987344118,0.0013302039570215007,0.0013118978898325278,0.0012865200857851782,0.0012555819975721945,0.0012208522800513676,0.0011843141051958194,0.0011481106173609915,0.0011144814752808113,0.0010856933767874884,0.0010639670537413097,0.0010514029828869772,0.0010499085595795526,0.001061131030057088,0.0010864027143737227,0.0011267066644932244
-0.0013646745139843132,-0.0012928014461196862,-0.0012398911658400322,-0.0012046883753237157,-0.0011853975574254059,-0.0011797670383575597,-0.0011852067428459493,-0.0011989195787793275,-0.0012180321623128105,-0.001239716549613702,-0.0012612984207834895,-0.0012803486622727353,-0.0012947555509698317,-0.0013027749463495955,-0.0013030567976284645,-0.0012946479840647371,-0.001276973630300348,-0.0012498009754884167,-0.0012131911330597435,-0.0011674444443511764,-0.0011130446745070885,-0.0010506062770375246,-0.0009808276729090133,-0.0009044522187258085,-0.0008222374548150122,-0.000734932412590171,-0.0006432622321253446,-0.0005479190591771495,-0.00044955809905076875,-0.00034879774184164234,-0.00024622278622367784,-0.00014238993476347578,-3.783488229858004e-05,6.691955010294601e-05,0.0001713546824969407,0.00027494702820383884,0.0003771594919495525,0.00047743309472543386,0.0005751796665545481,0.0006697760460418878,0.0007605604534315773,0.0008468318490269643,0.0009278532312175208,0.0010028599372610498,0.0010710740436295336,0.001131725867641882,0.001184083288745761,0.0012274890799501986,0.0012614056339797198,0.0012854653988136238,0.001299524093087207,0.0013037125396102873,0.0012984820117910808,0.0012846376535865834,0.0012633550730817755,0.0012361766991507948,0.0012049867075039865,0.0011719657360166852,0.0011395285296764768,0.0011102485194805463,0.0010867730089320676,0.0010717315649558291,0.0010676393635411726,0.0010767978360184372,0.001101197912104501,0.0011424362817474764,0.0012016602463222762
-0.001484416701166596,-0.001388471736999079,-0.0013160876673304785,-0.001265751617530129,-0.0012352124970748924,-0.0012216177492360078,-0.0012216940122587163,-0.0012319366497146767,-0.0012487880917423655,-0.001268796745315543,-0.00128875392122892,-0.0013058070742624777,-0.001317546437553187,-0.0013220613421551274,-0.0013179634835294737,-0.0013043771337618308,-0.001280899848994888,-0.0012475403584046182,-0.0012046421501818651,-0.0011528015048429068,-0.0010927876156161473,-0.001025470513174654,-0.000951760340319732,-0.0008725595325811426,-0.0007887278974367909,-0.0007010595256902242,-0.0006102698769596979,-0.000516991161614964,-0.0004217741817157242,-0.00032509499050128,-0.00022736500173633603,-0.00012894346775064083,-3.0151510172125713e-05,6.871289278451892e-05,0.00016735939595285973,0.00026548958764360906,0.00036278140008941256,0.0004588739601723251,0.0005533533066670798,0.0006457395589714558,0.0007354763380671576,0.0008219235009919414,0.00090435453275501,0.0009819602058801996,0.0010538603089263584,0.0011191252794816094,0.001176809351909919,0.0012259962344319615,0.0012658572706138467,0.0012957204844214279,0.0013151469396143701,0.001324008717927653,0.0013225609816601795,0.0013114996177273808,0.0012919964188520875,0.0012657059161794815,0.0012347415622649478,0.001201623060745494,0.0011691999306122232,0.001140557707623068,0.0011189121135583946,0.0011074937637058884,0.001109423289020576,0.0011275765482072655,0.0011644442433844996,0.0012220006072223583,0.0013016091017624867
-0.0016338167162611044,-0.0015110384619256663,-0.0014180630265595172,-0.0013530155863155768,-0.0013129709225528127,-0.0012941912719613294,-0.0012924115013565932,-0.0013031137296087032,-0.0013217680077836976,-0.0013440367351274603,-0.0013659470086037002,-0.0013840325548760035,-0.0013954416724200373,-0.001398004463280647,-0.0013902537056969585,-0.0013713985330312715,-0.001341256419069512,-0.0013001543142395302,-0.0012488125306140561,-0.0011882248364452888,-0.001119545880949514,-0.0010439936143520018,-0.0009627707954567473,-0.0008770066541817462,-0.0007877175993435129,-0.0006957845530541629,-0.0006019439124819051,-0.0005067890863247899,-0.0004107798301461879,-0.0003142570508594209,-0.00021746125012868744,-0.00012055325462048329,-2.3636295067886085e-05,7.32211749239011e-05,0.00016996229335370852,0.00026651846873206416,0.00036278610607158644,0.0004586036067060797,0.0005537290059932919,0.000647818844215391,0.0007404091897009226,0.000830900141384859,0.0009185456096565382,0.0010024506663150491,0.0010815791919533283,0.0011547748162002633,0.0012207980819568104,0.001278382172951605,0.0013263082250024691,0.0013634990589240013,0.0013891271544039492,0.0014027291409273465,0.0014043156982812793,0.0013944635638150043,0.0013743764654474847,0.001345904979580233,0.001311521309215642,0.0012742522259952416,0.0012375793735540153,0.0012053183521299915,0.001181485454235941,0.0011701546225301247,0.0011753001351891142,0.0012006171718771394,0.0012493180325737847,0.0013239205378363299,0.0014260755576970315
-0.0018120638854825354,-0.001658713794664937,-0.0015436430723357406,-0.0014644456238609872,-0.0014171779493654469,-0.0013967960731051032,-0.0013976134728011132,-0.0014136941618095654,-0.0014391667769197397,-0.001468477730883262,-0.0014966035987910853,-0.0015192304720334612,-0.0015328938512991078,-0.001535064882492024,-0.0015241704285744975,-0.001499543758646224,-0.0014613144948712206,-0.0014102558053758403,-0.0013476109078574424,-0.0012749197472451787,-0.0011938619688718992,-0.0011061261954950154,-0.0010133098478620694,-0.0009168492789344658,-0.0008179771009601238,-0.0007177021184657096,-0.0006168068905204392,-0.0005158582534025427,-0.00041522681929817855,-0.0003151122940095325,-0.00021557227672901788,-0.00011655293386989297,-1.792053788958187e-05,8.050668013107347e-05,0.00017892659606057353,0.0002775212199972158,0.0003764246652573218,0.0004756910973900688,0.0005752628843920947,0.0006749394829267216,0.0007743480467357945,0.0008729173352815223,0.0009698572213511749,0.0010641469067565665,0.0011545357711209218,0.001239561449145297,0.0013175900226086769,0.0013868828031412814,0.001445692692147428,0.0014923901885133637,0.001525614624691226,0.0015444404384267277,0.0015485422078538884,0.001538337546481601,0.0015150860032192867,0.0014809266719140607,0.0014388474043010846,0.0013925917301296524,0.0013465208566698097,0.0013054523726069825,0.0012744921361569767,0.0012588627798322128,0.0012637160890794548,0.0012939046292450977,0.0013536906335035526,0.0014463994794711769,0.0015740881441147288
-0.0020172521179551697,-0.001828387735536717,-0.0016894461288150169,-0.0015971641215514396,-0.0015459996957397327,-0.001528961434800978,-0.0015383416959070006,-0.0015662565841967713,-0.0016050268031916125,-0.001647468574364227,-0.0016871460447344198,-0.0017186010091583587,-0.0017375440340553516,-0.0017409753383104485,-0.0017272080124228404,-0.0016957852851704194,-0.001647306444696332,-0.001583192470287563,-0.001505427986390204,-0.001416312103323354,-0.0013182412241361313,-0.001213536188447033,-0.0011043169952826277,-0.0009924219909318653,-0.000879364851429376,-0.000766321361611851,-0.0006541381581328213,-0.0005433566050789859,-0.00043424632168336186,-0.0003268442702002527,-0.00022099656668380586,-0.00011640122215223836,-1.265083853172105e-05,9.072511559023581e-05,0.00019421841748794993,0.0002983003241601602,0.00040337958192333443,0.0005097599386877227,0.000617597114525477,0.0007268555862946425,0.0008372661351870509,0.0009482859146163636,0.001059063830671607,0.001168415270404433,0.0012748115874229302,0.0013763910868479466,0.0014709992296749257,0.0015562659112459145,0.0016297263009329916,0.0016889881232432943,0.0017319418447406176,0.0017570010412253003,0.0017633494683077886,0.0017511618917691284,0.0017217618442340857,0.0016776854591188863,0.001622637895876767,0.0015613534834370232,0.0014993927759167317,0.0014429185344317604,0.0013984832259995496,0.0013728355858077087,0.0013727204964857132,0.0014046153642748853,0.0014743337693124876,0.00158646103622042,0.0017437015268287489
-0.002245435716642087,-0.0020145828608000116,-0.001849984381358878,-0.0017468062875141196,-0.0016968772019396402,-0.00169027102549361,-0.001716438923351599,-0.0017648817397815958,-0.001825542258361238,-0.0018890930418090084,-0.0019472222066520232,-0.0019929377752607807,-0.0020208486200543716,-0.0020273518011229546,-0.0020106680672351512,-0.001970708086594848,-0.001908796959792843,-0.0018273131619271192,-0.0017293040051157066,-0.0016181285083060248,-0.0014971597741755994,-0.001369560476117664,-0.001238131044759646,-0.0011052216430887404,-0.0009726952391399379,-0.0008419285833034121,-0.0007138392811253445,-0.0005889293700737701,-0.00046733818656039726,-0.0003488994817308508,-0.00023319955516453111,-0.00011963459220667067,-7.466443563934544e-06,0.00010412317132678715,0.00021597956858862588,0.0003289223680775218,0.00044369229076454296,0.0005608967346052194,0.0006809536460242159,0.0008040336835904408,0.0009300014046306123,0.0010583572488776466,0.0011881834985198424,0.0013180991912199785,0.0014462311182824226,0.001570210396555246,0.0016872062914165334,0.0017940103121717762,0.0018871830426519553,0.0019632723102939033,0.002019102687766118,0.0020521221673933006,0.0020607731894024457,0.002044836266204286,0.002005683177632131,0.0019463828349833606,0.0018716322082069424,0.0017875314161073476,0.0017012664494450776,0.0016207816987849647,0.0015545077955699434,0.0015111649487357316,0.0014995998722319376,0.0015285465531038951,0.0016061456144728235,0.0017390616668273278,0.001931204461484375
-0.002488969176292806,-0.002207733936224569,-0.002016331034635181,-0.0019066787198705765,-0.0018660966411535712,-0.0018802313143049436,-0.0019346369510619987,-0.0020154253332721815,-0.002109508003567453,-0.0022047891303886152,-0.002290474392308498,-0.002357503005196067,-0.0023989988952300544,-0.002410589531188294,-0.0023904724310129595,-0.0023391979430580205,-0.0022592261926358717,-0.0021543641223896316,-0.002029189602209184,-0.0018885412501580619,-0.001737115960759435,-0.0015791849867907812,-0.0014184189835776287,-0.0012578022634657216,-0.0010996138098113698,-0.000945454297122396,-0.0007963020690256176,-0.0006525852135053219,-0.0005142607318620353,-0.00038089498890882457,-0.00025174209648614357,-0.00012581869191135032,-1.9748468304119214e-06,0.00012103830065564425,0.00024450305630608255,0.0003696703905771814,0.0004976943411798448,0.0006295641575817776,0.0007660330371472343,0.0009075428352878288,0.0010541449798260403,0.0012054190826363217,0.0013603925389525416,0.0015174668544400947,0.001674359613441561,0.0018280748358751639,0.0019749186266666873,0.0021105806813229424,0.0022303038400061457,0.002329161078856943,0.002402449006573764,0.0024461862633291215,0.0024576737476462458,0.0024360365471130453,0.0023826386754801183,0.002301262419551085,0.002197992158362359,0.0020808327569637845,0.001959184255207122,0.0018433335326881167,0.0017440924194354447,0.001672632564667947,0.0016404632368408835,0.0016593730355947496,0.001741008107540886,0.0018956333887972156,0.0021297261851234406
