-4.092266105889889e-05,-8.127339701116768e-05,-0.00012047779094831409,-0.00015795735118054972,-0.00019312966048542986,-0.00022541091278739385,-0.00025422127945010716,-0.0002789932990436576,-0.0002991832259660607,-0.00031428501316848267,-0.00032384636082215403,-0.0003274860485374446,-0.0003249116029522015,-0.0003159362540703815,-0.0003004941122317605,-0.0002786525583433088,-0.00025062096792737026,-0.00021675509167013612,-0.00017755663705518873,-0.00013366785137502554,-8.586115372113261e-05,-3.502408695931658e-05,1.7859933118964495e-05,7.173443708003505e-05,0.00012549552586916128,0.00017801945794968706,0.00022819130178694855,0.00027493374984386446,0.00031723520259784553,0.0003541762715585249,0.0003849539208483998,0.0004089025448014828,0.0004255113815628037,0.00043443777327696435,0.0004355159046811353,0.00042876077952630894,0.00041436732885735217,0.00039270467603614684,0.0003643057220616216,0.0003298523443458041,0.0002901566264761158,0.0002461386596833017,0.00019880156079597308,0.0001492044482166821,9.84341949632747e-05,4.757683475965925e-05,-2.310470297488813e-06,-5.0225984184807484e-05,-9.524759127128445e-05,-0.00013655380708039409,-0.00017344089383324645,-0.00020533550817179068,-0.00023180250415900247,-0.0002525477290602388,-0.00026741590523306604,-0.00027638394143329243,-0.00027955027063560626,-0.00027712102116987295,-0.00026939399202195334,-0.0002567414824718987,-0.00023959303544065022,-0.00021841906791625232,-0.0001937162214359397,-0.00016599506387228753,-0.00013577054964122488,-0.00010355541416596508,-6.985644937097946e-05,-3.51733965915734e-05
-8.334738235290041e-05,-0.0001655404077602112,-0.0002454187678491818,-0.00032181218249823504,-0.0003935400422341346,-0.00045941609936514863,-0.0005182591278617225,-0.000568909958520046,-0.0006102547583047336,-0.0006412538823858434,-0.0006609751190419192,-0.0006686296948595206,-0.0006636090589064331,-0.000645520248640952,-0.0006142175987459131,-0.0005698286759135461,-0.0005127726117409587,-0.0004437694111527361,-0.0003638393082452991,-0.00027429176540889595,-0.00017670422376988442,-7.289119368060671e-05,3.513532277066162e-05,0.0001452127484019947,0.00025508060951080525,0.00036243722720191447,0.00046499858293460857,0.0005605574929695253,0.0006470412608245638,0.0007225660720867413,0.0007854865248579733,0.0008344388655360604,0.0008683767008278436,0.0008865981883125293,0.0008887639520155805,0.0008749052331067566,0.0008454220581171711,0.0008010714783714568,0.0007429462105137073,0.0006724442769026193,0.0005912305019216242,0.0005011909624849258,0.000404381716437139,0.0003029733203422645,0.0001991928181022515,9.52649928942987e-05,-6.645246883992696e-06,-0.00010448746717507489,-0.0001963754659814326,-0.000280630489130055,-0.00035581641621483393,-0.00042076572734894504,-0.0004745954425604824,-0.0005167126903763684,-0.0005468100740046737,-0.0005648515493018669,-0.0005710500470237907,-0.0005658385347420388,-0.0005498365482078496,-0.0005238144065511459,-0.000488657326757895,-0.0004453314847046475,-0.0003948537503555488,-0.00033826640351790755,-0.0002766176634692068,-0.00021094837937455388,-0.00014228476144807173,-7.163659671758336e-05
-0.0001288208719711113,-0.00025588466865559336,-0.00037942283937253776,-0.0004976470713973542,-0.0006087470390507459,-0.0007108964310225406,-0.0008022687398330716,-0.0008810634625638542,-0.000945542510201852,-0.0009940757651690367,-0.0010251939098759333,-0.0010376459066596833,-0.0010304579283373539,-0.001002990179755808,-0.0009549879733493441,-0.0008866236300165693,-0.0007985262540645701,-0.0006917971139326573,-0.0005680091612595695,-0.0004291900842634258,-0.00027778911093452846,-0.00011662853848468015,5.115839719919339e-05,0.00022220118027324346,0.0003929746905293115,0.0005598881315898873,0.0007193773111934837,0.000867997347628855,0.0010025129435862828,0.0011199835103978357,0.0012178406461342908,0.0012939557392915389,0.0013466957922308803,0.0013749659100517995,0.001378237290597697,0.0013565599549893795,0.0013105598781053224,0.0012414206056225703,0.001150849865856053,0.0010410321064705853,0.0009145682807053882,0.0007744045934469295,0.0006237522559907493,0.000466000610969721,0.0003046262385201067,0.00014310085331901734,-1.5199083642699152e-05,-0.00016707807843140536,-0.00030959975498350424,-0.0004401547469226774,-0.0005565159433632296,-0.0006568791706773928,-0.0007398879776023601,-0.0008046419317058764,-0.0008506886540042803,-0.0008780007042520226,-0.0008869392893425878,-0.0008782075253217827,-0.0008527965519043164,-0.0008119281012249051,-0.0007569971238762264,-0.0006895177797441741,-0.0006110755637084982,-0.0005232876285074841,-0.00042777259311577024,-0.0003261303463535528,-0.00021993162509001104,-0.00011071646484309853
-0.00017897941998896581,-0.00035557058489225733,-0.0005273647908429291,-0.0006919172971384343,-0.0008467408864343613,-0.0009893118847247825,-0.0011170907872596482,-0.0012275584249543737,-0.0013182673888290934,-0.0013869072092906186,-0.0014313805872278196,-0.0014498868551479657,-0.0014410079530898818,-0.0014037916364491975,-0.0013378265056672542,-0.0012433037769204614,-0.001121061447196991,-0.0009726075578327679,-0.0008001204780516204,-0.0006064254055316468,-0.0003949474949354426,-0.0001696431086807361,6.50884088701107e-05,0.0003045093184828266,0.0005436608033788425,0.0007774890532849982,0.0010009759837322448,0.0012092704443047596,0.0013978158761785223,0.001562470601551832,0.0016996172363133273,0.001806258107848288,0.0018800940077343504,0.0019195841124714469,0.0019239854443806423,0.001893370810433881,0.0018286247455645244,0.001731417577880862,0.0016041583271995754,0.00144992772906183,0.0012723932385064508,0.0010757083968831215,0.0008643994333021363,0.0006432424054061499,0.00041713455353035306,0.0001909638199023648,-3.051932452390974e-05,-0.00024282354276984955,-0.0004418276542797833,-0.0006238771233119108,-0.0007858625490884731,-0.0009252773095198635,-0.0010402523561157538,-0.0011295671948463677,-0.0011926372965709124,-0.001229479493551589,-0.001240658216127806,-0.0012272165953691597,-0.0011905973344045332,-0.0011325587213618681,-0.0010550911545429548,-0.0009603390683587547,-0.0008505322963250235,-0.0007279298126530567,-0.0005947776216258693,-0.00045328143802284763,-0.0003055937761261897,-0.000153814123230974
-0.0002355942648274328,-0.0004681352609193514,-0.0006945349713291651,-0.0009116431000328358,-0.0011162329864913647,-0.001305005606837591,-0.0014746145721789747,-0.0016217133643977835,-0.001743024447149739,-0.0018354282542422135,-0.0018960683726898155,-0.0019224676024152414,-0.0019126482118267192,-0.0018652488329239144,-0.0017796302335727112,-0.001655962705377366,-0.0014952889220579066,-0.0012995576907638526,-0.0010716258092080477,-0.0008152270708939625,-0.0005349091574683723,-0.00023594064593913927,7.580842997563473e-05,0.000394008105545455,0.0007120270743525482,0.001023102923881748,0.001320518413433103,0.001597778203286184,0.0018487806175177019,0.002067979339647573,0.002250530366663905,0.002392420076633949,0.0024905708707215826,0.0025429215151376887,0.002548480029651868,0.002507347719020713,0.0024207137176708174,0.002290820203067487,0.0021208992170595052,0.0019150828016768102,0.0016782889051171546,0.0014160862102496773,0.0011345416991267584,0.0008400553475939051,0.0005391868452141785,0.0002384796341258932,-5.571216831130035e-05,-0.00033738827625020185,-0.0006010525429363465,-0.0008418437114081638,-0.0010556417720118466,-0.0012391458864545114,-0.0013899209465481396,-0.0015064112445007198,-0.0015879214207497334,-0.0016345667243455918,-0.0016471965355796408,-0.0016272968394025489,-0.0015768786795579313,-0.001498360340553441,-0.0013944509816303983,-0.0012680426894274884,-0.0011221165778031166,-0.0009596668968094938,-0.0007836454047190506,-0.0005969266887988667,-0.00040229379056810503,-0.00020244230901111753
-0.00030061722511115296,-0.0005974815177307497,-0.000886782890862263,-0.0011646079761216993,-0.0014269133281682815,-0.001669524591865779,-0.0018881651981207672,-0.0020785161048664474,-0.0022363061647469535,-0.0023574306274472003,-0.0024380929817884992,-0.002474962935819947,-0.002465341238954821,-0.0024073206842231652,-0.0022999322907728504,-0.0021432664374964254,-0.0019385604223926699,-0.001688246255279538,-0.0013959550916668232,-0.0010664772928788363,-0.0007056794236205248,-0.000320381467274749,8.180090925405091e-05,0.0004926430507371768,0.0009035202020600646,0.0013056313671717323,0.001690230743319521,0.002048859404733835,0.002373570177840167,0.002657139090308547,0.0028932573523552563,0.0030766985258885355,0.0032034563280068564,0.003270849375503219,0.0032775901078577543,0.0032238160856272948,0.003111082856872354,0.0029423185902990997,0.0027217416742652926,0.0024547434714177856,0.0021477393730914493,0.001807992210522341,0.001443412921683583,0.0010623441461651425,0.0006733330798096563,0.0002849004683870862,-9.468699418706741e-05,-0.00045763338454122356,-0.0007968119158889321,-0.0011059377610359777,-0.0013797087327643792,-0.0016139081935708903,-0.0018054659565438177,-0.001952474793526919,-0.0020541624482331364,-0.002110821684267379,-0.0021237036635264324,-0.0020948825460273338,-0.002027101243734306,-0.001923609368028773,-0.0017880043633576764,-0.0016240856043793263,-0.0014357291328107205,-0.0012267881607602067,-0.001001021969611631,-0.000762053730302855,-0.000513356165582864,-0.00025826265449730476
-0.00037622587792730794,-0.0007479709135647505,-0.001110662878853012,-0.001459563080904002,-0.0017897202192936118,-0.0020959610327289666,-0.0023729218262127775,-0.002615122500829926,-0.0028170827145932798,-0.002973477394676007,-0.0030793256604016344,-0.0031302036097716163,-0.003122468121002305,-0.0030534766163259346,-0.0029217872080298927,-0.00272732485672101,-0.0024715018158097085,-0.0021572841407993633,-0.0017891998176654815,-0.0013732876582803124,-0.0009169892380691334,-0.00042898869234150584,8.099288533036937e-05,0.0006024403214685065,0.001124315520824721,0.0016353474307596223,0.002124331218450741,0.0025804272328175492,0.002993450722059863,0.0033541438820411384,0.0036544225733358584,0.0038875909474938098,0.004048518231859975,0.004133773026615497,0.0041417116273024315,0.004072518109599809,0.003928195159434368,0.003712505891894669,0.0034308681678427585,0.003090204155568249,0.002698749096672663,0.0022658243800061507,0.0018015811137413976,0.0013167213660953562,0.0008222051171167979,0.0003289516866232833,-0.00015245504256052348,-0.0006120479486015673,-0.0010407347962241896,-0.001430523658549864,-0.0017747067478923273,-0.0020679948854334987,-0.0023065965159197463,-0.0024882375273371955,-0.0026121211658935994,-0.002678830986293832,-0.002690183769107602,-0.0026490432406178874,-0.0025591085763056265,-0.0024246934422500555,-0.0022505112365999095,-0.0020414802422362177,-0.0018025590250837665,-0.001538618439731874,-0.0012543529147000904,-0.0009542308955179649,-0.0006424826123935029,-0.00032312222215424656
-0.0004648666501580672,-0.0009245140885476818,-0.0013735790015991605,-0.001806435810026178,-0.002217122172332641,-0.0025993168094379884,-0.002946372959740891,-0.003251408748449928,-0.0035074545637543263,-0.003707655053245996,-0.0038455189680165957,-0.003915204445584498,-0.003911821921476487,-0.0038317332391311167,-0.003672824673411924,-0.0034347336158898362,-0.003119012864746663,-0.002729221809394825,-0.0022709392885447003,-0.001751697882368745,-0.001180843521839086,-0.0005693274773748227,7.055989861629426e-05,0.0007255027576912709,0.0013815088137580367,0.002024281598559296,0.0026396036121479915,0.003213718384673617,0.003733700047860226,0.004187799826952571,0.00456575986206163,0.0048590859171390045,0.0050612718171554405,0.0051679698289883325,0.005177102659194801,0.005088914253557081,0.004905958135667015,0.004633023582795719,0.004277001508455403,0.0038466934577393026,0.003352568626727299,0.00280647525738044,0.0022213141120646113,0.001610682984832948,0.0009885023219375001,0.00036863298113785014,-0.00023550208048788668,-0.0008112798721812968,-0.001347210631663836,-0.0018332298499789074,-0.0022609372090936584,-0.0026237717549861005,-0.002917114566408944,-0.0031383130430331363,-0.0032866248753861795,-0.0033630847533611358,-0.0033703026527403443,-0.0033122084502831104,-0.003193762624005145,-0.0030206556973040705,-0.0027990190021262326,-0.0025351661197004945,-0.0022353788364872997,-0.0019057450768558124,-0.0015520506711848834,-0.0011797231375954209,-0.0007938242205412732,-0.00039908790044609666
-0.0005692926366854988,-0.001132653165747484,-0.0016839234487073943,-0.0022165376526693784,-0.002723409050282622,-0.0031968912148826398,-0.0036288128719563087,-0.004010586576762879,-0.004333393037789074,-0.0045884409637960795,-0.004767295913761194,-0.004862262371637274,-0.004866794087599588,-0.004775901608329175,-0.004586524644548976,-0.004297840485812759,-0.003911486585344366,-0.003431683709577766,-0.0028652540594161315,-0.002221535584094173,-0.0015121990042863587,-0.0007509778973583611,4.667519259901293e-05,0.0008639920246695908,0.0016833358355287356,0.0024866766446556875,0.003256079072084859,0.003974187585315704,0.004624694913924067,0.005192780453491612,0.005665506761340612,0.006032163710773423,0.006284551463756032,0.006417195136421616,0.006427485831265107,0.0063157445711460964,0.006085207579317531,0.005741933269652137,0.0052946332374443445,0.004754431435285876,0.004134557575887541,0.0034499825788035393,0.002717005572102878,0.0019528035203853515,0.0011749559767292885,0.00040095869411263925,-0.00035225913942999143,-0.001068798492729704,-0.0017342188987104444,-0.002335915572591128,-0.0028634295603050404,-0.003308676340146967,-0.003666080352117206,-0.003932606246245092,-0.004107682577496709,-0.004193020402345292,-0.004192337597641069,-0.004111008814260202,-0.003955669134742241,-0.0037338045184711864,-0.0034533621486124255,-0.003122408452153919,-0.0027488532823607696,-0.0023402482377327025,-0.0019036582765448334,-0.0014456008127304984,-0.0009720461446973847,-0.0004884760699097203
-0.0006925902423174904,-0.0013786266804925635,-0.002051198045583933,-0.0027027622162397492,-0.0033249858082744074,-0.003908688600291429,-0.004443880400728743,-0.004919888687931469,-0.0053255841878683385,-0.0056497110016959584,-0.005881317716188528,-0.006010269906963637,-0.006027808317606978,-0.005927106426198949,-0.005703779406063828,-0.005356303160521161,-0.004886313866333682,-0.004298771479864293,-0.003601982312646642,-0.002807484903537194,-0.0019298099422736651,-0.0009861293548443595,4.187629841849821e-06,0.0010200920771361718,0.002039426574670925,0.0030395300047883957,0.003997856206172048,0.00489258769313123,0.00570322674083697,0.006411147558546384,0.007000094911058868,0.007456616376962021,0.007770417414107081,0.007934630517173217,0.007945991951977337,0.007804921835334,0.007515505656399535,0.007085377677513435,0.0065255090055248354,0.0058499054365389325,0.005075222451436997,0.0042203069227015055,0.0033056771792482668,0.002352955021865604,0.001384265067503857,0.0004216183896700294,-0.0005137012132225145,-0.0014017288926863366,-0.0022243681394092554,-0.002965877249391886,-0.0036132723074533556,-0.004156626941832256,-0.004589250976466755,-0.00490773362879871,-0.005111842730502248,-0.005204280277671271,-0.005190306598845057,-0.005077259621071262,-0.004874009397175917,-0.004590397124362766,-0.004236708448597029,-0.003823221804317312,-0.0033598565749919304,-0.0028559280609023003,-0.0023200018314254705,-0.0017598329035279478,-0.0011823772137713362,-0.0005938728577383969
